補習班代碼,牌照號碼,備查文號,備查日期
70200501030001,KAA-9325,高市教社字第11039369400號,2021-12-30
70200501030001,KAB-5917,高市教社字第11039369400號,2021-12-30
70200501030001,KAB-5918,高市教社字第11039369400號,2021-12-30
70200501030001,KAB-5919,高市教社字第11039369400號,2021-12-30
70200501030001,KAB-5920,高市教社字第11039369400號,2021-12-30
70200410260004,560-W2,高市教社字第10737902100號,2018-11-28
70200410260004,KAA-9657,高市教社字第11138241100號,2022-10-27
70200408169001,KAA-9683,高市教社字第11431787400號,2025-03-12
70200408020001,BSJ-2265,高市教社字第11337491000號,2024-09-27
70200405079003,568-W2,高市教社字第10737804800號,2018-11-20
70200405079003,607-W2,高市教社字第10737804800號,2018-11-20
70200405079003,BEC-2760,高市教社字第10938444900號,2020-11-02
70200403090002,BAF-3570,高市教社字第11233444000號,2023-05-12
70200402139001,KAB-9006,高市教社字第11436784100號,2025-09-05
70200402139001,KAA-9973,高市教社字第11436784100號,2025-09-05
70200402139001,KAB-9192,高市教社字第11436784100號,2025-09-05
70200402049039,AVT-9030,高市教社字第11033176900,2021-05-14
70200402049039,KAA-9683,高市教社字第11338619100號,2024-11-07
70200402049039,KAA-9687,高市教社字第11338619100號,2024-11-07
70200402049039,292-W2,高市教社字第11338619100號,2024-11-07
70200402049013,ANL-5317,高市教社字第10532791300號,2016-05-17
70200401080002,RDV-1762,高市教社字第11330480600號,2024-01-15
70200311110004,080-V6,高市教社字第10536592000號,2016-10-28
70200311110004,559-W2,高市教社字第10937973600號,2020-10-14
70200311110004,KAA-9227,高市教社字第10833774700號,2019-06-05
70200311110004,KAA-9962,高市教社字第11340074900號,2024-12-24
70200311110004,KAA-3767,高市教社字第11340074900號,2024-12-24
70200308210006,ARB-5571,10535691300,2016-09-19
70200308210006,RFG-3152,高市教社字第11434177900號,2025-06-03
70200210049006,BDL-3026,高市教社字第11232240000號,2023-03-27
70200208209003,966-V9,高市教社字第10932664800號,2020-05-01
70200208050004,KAA-9013,高市教社字第11337439100號,2024-09-24
70200208050004,578-W2,高市教社字第11432724300號,2025-04-09
70200207100115,KAA-9258,高市教社字第11438837700號,2025-11-03
70200205210030,AQT-2351,高市教社字第10536396100號,2016-10-25
70200205089387,519-V6,高市教社字第11233865000號,2023-06-13
70200205089356,927-FY,高市教社字第11130131200號,2022-01-12
70200205089356,928-FY,高市教社字第11130131200號,2022-01-12
70200205089356,937-FY,高市教社字第11130131200號,2022-01-12
70200205089356,953-FY,高市教社字第11130131200號,2022-01-12
70200205089350,706-W2,高市教社字第11339536100號,2024-12-02
70200205089349,AFT-2676,高市教社字第10437555600號,2015-11-16
70200205089344,607-W2,高市教社字第11432557800號,2001-01-01
70200205089326,448-NN,10633957700,2017-06-30
70200205089326,837-XX,高市教社字第10838649500號,2019-12-18
70200205089282,KAA-5705,高市教社字第10934074800號,2020-05-25
70200205089282,KAA-7306,高市教社字第10934074800號,2020-05-25
70200205089282,KAA-7307,高市教社字第10934074800號,2020-05-25
70200205089280,050-W2,高市教社字第11131380600號,2022-03-03
70200205089280,120-WW,高市教社字第11131380600號,2022-03-03
70200205089280,509-V7,高市教社字第10936847400號,2020-09-10
70200205089280,KAA-3523,高市教社字第11131380600號,2022-03-03
70200205089280,KAE-563,高市教社字第11131380600號,2022-03-03
70200205089214,AMN-8152,10437409700,2015-11-13
70200205089207,KAA-9125,高市教社字第11432690100號,2025-04-11
70200205089197,KAB-9017,高市教社字第11438418500號,2025-10-22
70200205089190,873-XX,高市教社字第10632551800號,2017-04-27
70200205089190,876-V9,高市教社字第1113573700號,2022-05-20
70200205089164,706-W2,高市教社字第11433397600號,2025-05-01
70200205089117,AMW-6192,高市教社字第10436166800號,2015-09-22
70200205089043,AMV-2636,高市教社字第10433970000號,2015-06-25
70200205089009,568-W2,高市教社字第11032305400號,2021-04-09
70200205089009,8299-K6,高市教社字第10231523000號(已切結不載國小生),2013-03-19
70200205089009,706-W2,高市教社字第11431664600號,2001-01-01
70200205089009,KAA-9777,高市教社字第11432889500號,2025-04-16
70200204022837,BAH-0733,高市教社字第10834998200號,2019-07-25
70200204022742,AMV-2862,10432631900,2015-05-01
70200204022742,BEA-6501,10933817700,2020-05-19
70200204022741,KAA-8225,高市教社字第11233855800 號,2023-06-01
70200204022656,308-W2,高市教社字第11030387000號,2021-01-20
70200204022656,309-W2,高市教社字第11030387000號,2021-01-20
70200204022646,KAA-9753,高市教社字第11437790000號,2025-10-01
70200204022526,611-W2,10537895500,2016-12-23
70200204022526,682-V6,高市教社字第11137514800號函,2022-09-30
70200204022526,AMM-0159,高市教社字第10431972000號,2015-04-10
70200204022526,KAA-0383,高市教社字第10636334800號,2017-10-05
70200204022526,KAA-9108,高市教社字第11137514800號函,2022-09-30
70200204022385,AMU-6703,高市教社字第10432116100號,2015-04-15
70200204022280,AVQ-7951,高市教社字第11139735300號,2022-12-23
70200204022236,KAA-0383,高市教社字第11438466400號,2025-10-21
70200204022236,KAB-8517,高市教社字第11438758000號,2025-10-30
70200204022236,RFG-3095,高市教社字第11438758000號,2025-10-30
70200204022193,KAA-0116,高市教社字第11338872700號,2024-11-12
70200204022193,KAA-6115,高市教社字第11430534700號,2025-01-21
70200204022193,KAA-9951,高市教社字第11430534700號,2025-01-21
70200204022193,KAF-077,高市教社字第11433325800號,2025-04-30
70200204022174,AKD-2613,高市教社字第10434640200號,2015-07-24
70200204022174,BSH-6590,高市教社字第11330818100號,2024-01-31
70200204022110,451-NN,10633086400,2017-05-24
70200204021029,AMN-8162,高市教社字第10435421000號,2015-08-20
70200204021029,AQT-2718,高市教社第10531657900號,2016-03-28
70200204021007,KAA-8707,高市教社字第11136506700號,2022-08-31
70200204021007,KAA-9607,高市教社字第11136506700號,2022-08-31
70200204020087,KAC-2783,高市教社字第11432254600號,2025-03-27
70200204020087,891-V6,高市教社字第11432254600號,2025-03-27
82201503060001,ATH-7270,,2001-01-01
82201503060001,BAP-6263,府教社字第1080042465號,2019-05-28
82201503060001,AXV-6261,109年7月28日府教社字第1090065212號函,2010-07-28
87201507080004,AYJ-5362,屏府教家字第10900405500號,2020-12-07
87201403110007,AKB-9586,屏府教家字第10900208300號,2020-06-30
87201403110005,AQW-1197,屏府教終字第10618515800號,2017-06-03
87200905210001,ACZ-9855,屏府教終字第10582040700號,2016-12-14
87200905210001,BNK-7867,屏府教終字第11250660100,2023-08-04
87200206110042,7993-H5,屏府教家字第10900274600號,2020-08-21
87200206110042,AWX-0269,屏府教終字第11164054700號,2022-11-01
87200206110042,BYY-2038,屏府教終字第1130149402號,2024-10-30
89201705200003,BDT-7062,110.10.5府教終字第1100206715號,2021-10-05
89201606140001,RDK-5087,111.3.3府教終字第1110040837號,2022-03-03
89201606140001,RDK-5091,111.3.3府教終字第1110040837號,2022-03-03
89201312170001,225-V9,府教終字第1110233751號,2022-10-19
89201311040003,AZV-5001,1110120府教終字第1110016176號,2022-01-20
89201302040001,KAA-8802,府教終字第1130286572號,2025-06-30
89201207170001,BNG-2085,府教終字第1120198592號,2023-09-12
89201110060001,AFY-2573,1090919府教終字第1080199190號函,2019-09-19
89200701120004,KAA-8801,府教終字1140059769,2025-12-31
89200701120002,BUV-1789,府教終字第1130011558號,2024-01-15
